REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"E","S7","PV",1,2031,114.336164988926
"E","S7","PV",1,2032,114.336164988926
"E","S7","PV",1,2033,119.958932572517
"E","S7","PV",1,2034,136.347420616243
"E","S7","PV",1,2035,137.969643987726
"E","S7","PV",1,2036,138.525619658948
"E","S7","PV",1,2037,141.887767468547
"E","S7","PV",1,2038,142.301272741022
"E","S7","PV",1,2039,144.886174204839
"E","S7","PV",1,2040,144.886174204839
"E","S7","PV",1,2041,145.114285975877
"E","S7","PV",1,2042,126.582983974047
"E","S7","PV",1,2043,118.448971797023
"E","S7","PV",1,2044,109.829612077054
"E","S7","PV",1,2045,103.07410320177
"E","S7","PV",1,2046,99.355823444741
"E","S7","PV",1,2047,98.0788987096173
"E","S7","PV",1,2048,98.2712400768231
"E","S7","PV",1,2049,104.588118042292
"E","S7","PV",1,2050,107.531473441934
"E","S7","MIN_HYD",1,2019,374.075366934993
"E","S7","MIN_HYD",1,2020,97.8451076981525
"E","S7","MIN_HYD",1,2021,101.908923906508
"E","S7","MIN_HYD",1,2022,143.065057135098
"E","S7","MIN_HYD",1,2023,145.46957035566
"E","S7","MIN_HYD",1,2024,480.681007311038
"E","S7","MIN_HYD",1,2025,147.297126510771
"E","S7","MIN_HYD",1,2026,494.551573047046
"E","S7","MIN_HYD",1,2027,147.577339801035
"E","S7","MIN_HYD",1,2028,506.942349052749
"E","S7","MIN_HYD",1,2029,515.550544141069
"E","S7","MIN_HYD",1,2030,527.347222067648
"E","S7","MIN_HYD",1,2031,527.727775658457
"E","S7","MIN_HYD",1,2032,528.095615711243
"E","S7","MIN_HYD",1,2033,140.399848460556
"E","S7","MIN_HYD",1,2034,543.534129396818
"E","S7","MIN_HYD",1,2035,130.251285349906
"E","S7","MIN_HYD",1,2036,130.2667777352
"E","S7","MIN_HYD",1,2037,547.033060558216
"E","S7","MIN_HYD",1,2038,128.347276071537
"E","S7","MIN_HYD",1,2039,548.731064311732
"E","S7","MIN_HYD",1,2040,548.88597326241
"E","S7","MIN_HYD",1,2041,127.879426171646
"E","S7","MIN_HYD",1,2042,132.607230379779
"E","S7","MIN_HYD",1,2043,89.9898396359281
"E","S7","MIN_HYD",1,2044,215.612099204069
"E","S7","MIN_HYD",1,2045,216.375532246001
"E","S7","MIN_HYD",1,2046,216.389502490824
"E","S7","MIN_HYD",1,2047,216.399702188266
"E","S7","MIN_HYD",1,2048,549.929277473686
"E","S7","MIN_HYD",1,2049,557.249143310653
"E","S7","MIN_HYD",1,2050,561.821405858907
"E","S7","MIN_WN",1,2019,44.3853319824422
"E","S7","MIN_WN",1,2020,51.5358234923996
"E","S7","MIN_WN",1,2021,49.4275227238227
"E","S7","MIN_WN",1,2022,88.4228552538261
"E","S7","MIN_WN",1,2023,86.5201183731159
"E","S7","MIN_WN",1,2024,84.7125069935631
"E","S7","MIN_WN",1,2025,84.5990653864484
"E","S7","MIN_WN",1,2026,87.1009591753517
"E","S7","MIN_WN",1,2027,92.0232925934914
"E","S7","MIN_WN",1,2028,90.5509870048473
"E","S7","MIN_WN",1,2029,90.0621049712357
"E","S7","MIN_WN",1,2030,88.733348661899
"E","S7","MIN_WN",1,2031,95.0185644240108
"E","S7","MIN_WN",1,2032,101.090702196339
"E","S7","MIN_WN",1,2033,103.788106506423
"E","S7","MIN_WN",1,2034,102.705830940085
"E","S7","MIN_WN",1,2035,107.233159194607
"E","S7","MIN_WN",1,2036,111.785839756709
"E","S7","MIN_WN",1,2037,115.200172436546
"E","S7","MIN_WN",1,2038,119.408314787769
"E","S7","MIN_WN",1,2039,121.792170700572
"E","S7","MIN_WN",1,2040,124.790470864907
"E","S7","MIN_WN",1,2041,138.516779494464
"E","S7","MIN_WN",1,2042,181.69970206934
"E","S7","MIN_WN",1,2043,215.731625844546
"E","S7","MIN_WN",1,2044,408.198829097698
"E","S7","MIN_WN",1,2045,420.507694083986
"E","S7","MIN_WN",1,2046,859.486252387897
"E","S7","MIN_WN",1,2047,874.608604447229
"E","S7","MIN_WN",1,2048,886.800328077837
"E","S7","MIN_WN",1,2049,442.799573352245
"E","S7","MIN_WN",1,2050,888.768924300748
"E","S7","MIN_GS",1,2019,3005.99482585725
"E","S7","MIN_GS",1,2020,2985.90146402002
"E","S7","MIN_GS",1,2021,2965.94694977993
"E","S7","MIN_GS",1,2022,2946.12507306901
"E","S7","MIN_GS",1,2023,2926.43026185387
"E","S7","MIN_GS",1,2024,2906.85649991254
"E","S7","MIN_GS",1,2025,2887.39866945682
"E","S7","MIN_GS",1,2026,2868.05147059129
"E","S7","MIN_GS",1,2027,2848.81021846507
"E","S7","MIN_GS",1,2028,2829.67004262961
"E","S7","MIN_GS",1,2029,2810.62641578589
"E","S7","MIN_GS",1,2030,2791.67488579208
"E","S7","MIN_GS",1,2031,2790.0506476064
"E","S7","MIN_GS",1,2032,2788.491059561
"E","S7","MIN_GS",1,2033,2786.99406109364
"E","S7","MIN_GS",1,2034,2785.55681893124
"E","S7","MIN_GS",1,2035,2784.17727251156
"E","S7","MIN_GS",1,2036,2782.85258856152
"E","S7","MIN_GS",1,2037,2781.58122165944
"E","S7","MIN_GS",1,2038,2780.36059610252
"E","S7","MIN_GS",1,2039,2779.18865132852
"E","S7","MIN_GS",1,2040,2778.06384191576
"E","S7","MIN_GS",1,2041,2776.98384973172
"E","S7","MIN_GS",1,2042,2566.78893542544
"E","S7","MIN_GS",1,2043,2774.9415749816
"E","S7","MIN_GS",1,2044,22.92375492
"E","S7","MIN_GS",1,2045,22.02225894
"E","S7","MIN_GS",1,2046,21.12076296
"E","S7","MIN_GS",1,2047,20.296538064
"E","S7","MIN_GS",1,2048,19.472313168
"E","S7","MIN_GS",1,2049,18.699602328
"E","S7","MIN_GS",1,2050,17.952648516
"E","S7","MIN_CL",1,2019,1097.16414601851
"E","S7","MIN_CL",1,2020,1069.21337451028
"E","S7","MIN_CL",1,2021,1041.97426338801
"E","S7","MIN_PV",1,2021,9.6328168496413
"E","S7","MIN_PV",1,2022,56.4305244102322
"E","S7","MIN_PV",1,2023,64.5645365872553
"E","S7","MIN_PV",1,2024,73.1838963072244
"E","S7","MIN_PV",1,2025,395.827688191697
"E","S7","MIN_PV",1,2026,83.6576849395377
"E","S7","MIN_PV",1,2027,420.561925851578
"E","S7","MIN_PV",1,2028,93.8199846954511
"E","S7","MIN_PV",1,2029,102.362628626398
"E","S7","MIN_PV",1,2030,114.336164988926
"E","S7","MIN_PV",1,2031,114.336164988926
"E","S7","MIN_PV",1,2032,114.336164988926
"E","S7","MIN_PV",1,2033,119.958932572517
"E","S7","MIN_PV",1,2034,136.347420616243
"E","S7","MIN_PV",1,2035,137.969643987726
"E","S7","MIN_PV",1,2036,685.9229895411
"E","S7","MIN_PV",1,2037,141.887767468547
"E","S7","MIN_PV",1,2038,142.301272741022
"E","S7","MIN_PV",1,2039,717.41788990681
"E","S7","MIN_PV",1,2040,144.886174204839
"E","S7","MIN_PV",1,2041,145.114285975877
"E","S7","MIN_PV",1,2042,126.582983974047
"E","S7","MIN_PV",1,2043,118.448971797023
"E","S7","MIN_PV",1,2044,543.831935504115
"E","S7","MIN_PV",1,2045,103.07410320177
"E","S7","MIN_PV",1,2046,99.355823444741
"E","S7","MIN_PV",1,2047,485.647142957603
"E","S7","MIN_PV",1,2048,98.2712400768231
"E","S7","MIN_PV",1,2049,517.878171378479
"E","S7","MIN_PV",1,2050,532.452480015214
"E","S8","HYD",1,2019,135.415623857315
"E","S8","HYD",1,2020,136.611001800444
"E","S8","HYD",1,2021,125.796267871304
"E","S8","HYD",1,2022,92.7244060328712
"E","S8","HYD",1,2023,82.6578045105182
"E","S8","HYD",1,2024,71.0109122494065
"E","S8","HYD",1,2025,60.8500413905665
"E","S8","HYD",1,2026,55.3679791035088
"E","S8","HYD",1,2027,53.9776150390023
"E","S8","HYD",1,2028,39.5022930039574
"E","S8","HYD",1,2029,24.649004810271
"E","S8","HYD",1,2030,1.97481918192233
"E","S8","HYD",1,2031,2.96842286036238
"E","S8","HYD",1,2032,3.92817586592404
"E","S8","HYD",1,2043,255.456307269836
"E","S8","HYD",1,2044,90.2612247292969
"E","S8","HYD",1,2045,102.29920798829
"E","S8","HYD",1,2046,108.716986090582
"E","S8","HYD",1,2047,111.213472311921
"E","S8","HYD",1,2048,111.351043141436
"E","S8","HYD",1,2049,103.043498619616
"E","S8","HYD",1,2050,99.7130869915357
"E","S8","WN",1,2019,44.2120722942382
"E","S8","WN",1,2020,51.3346516117171
"E","S8","WN",1,2021,49.2345806685687
"E","S8","WN",1,2022,88.0776935608272
"E","S8","WN",1,2023,86.1823840797547
"E","S8","WN",1,2024,84.3818287741351
"E","S8","WN",1,2025,84.268829990282
"E","S8","WN",1,2026,86.7609575497031
"E","S8","WN",1,2027,91.6640764680256
"E","S8","WN",1,2028,90.1975180754896
"E","S8","WN",1,2029,89.7105444099116
"E","S8","WN",1,2030,88.3869749470751
"E","S8","WN",1,2031,94.6476561507054
"E","S8","WN",1,2032,100.696091121901
"E","S8","WN",1,2033,103.382966020379
"E","S8","WN",1,2034,102.304915154383
"E","S8","WN",1,2035,106.814570825491
"E","S8","WN",1,2036,111.349479840566
"E","S8","WN",1,2037,114.750484553953
"E","S8","WN",1,2038,118.942200275045
"E","S8","WN",1,2039,121.316750723323
"E","S8","WN",1,2040,124.303346918613
"E","S8","WN",1,2041,137.976074424697
"E","S8","WN",1,2042,180.99043095834
"E","S8","WN",1,2043,214.889509934624
"E","S8","WN",1,2044,406.605410761148
"E","S8","WN",1,2045,418.866227664558
"E","S8","WN",1,2046,428.848208622283
"E","S8","WN",1,2047,436.393638898547
"E","S8","WN",1,2048,442.476806400619
"E","S8","WN",1,2049,441.071089806235
"E","S8","WN",1,2050,443.459054762767
"E","S8","GS",1,2019,310.159026887586
"E","S8","GS",1,2020,309.878580393186
"E","S8","GS",1,2021,309.609344946786
"E","S8","GS",1,2022,309.350866429986
"E","S8","GS",1,2023,309.102747489186
"E","S8","GS",1,2024,308.864534005986
"E","S8","GS",1,2025,308.635857009186
"E","S8","GS",1,2026,308.416319145186
"E","S8","GS",1,2027,308.205579825186
"E","S8","GS",1,2028,308.003270077986
"E","S8","GS",1,2029,307.809049314786
"E","S8","GS",1,2030,307.622576946786
"E","S8","GS",1,2031,307.443597532386
"E","S8","GS",1,2032,307.271742100386
"E","S8","GS",1,2033,300.444376376912
"E","S8","GS",1,2034,264.942843524936
"E","S8","GS",1,2035,261.898349459916
"E","S8","GS",1,2036,261.226105459646
"E","S8","GS",1,2037,254.056788481981
"E","S8","GS",1,2038,253.62885504088
"E","S8","GS",1,2039,247.988222428326
"E","S8","GS",1,2040,248.330177659323
"E","S8","GS",1,2041,249.759923608432
"E","S8","GS",1,2042,261.570796699322
"E","S8","GS",1,2044,2.5260336
"E","S8","GS",1,2045,2.4266952
"E","S8","GS",1,2046,2.3273568
"E","S8","GS",1,2047,2.23653312
"E","S8","GS",1,2048,2.14570944
"E","S8","GS",1,2049,2.06056224
"E","S8","GS",1,2050,1.97825328
"E","S8","CL",1,2019,124.86016944
"E","S8","CL",1,2020,121.738673088
"E","S8","CL",1,2021,118.6951968
"E","S8","PV",1,2021,25.0524452599702
"E","S8","PV",1,2022,146.761082022586
"E","S8","PV",1,2023,167.91552708155
"E","S8","PV",1,2024,190.332234565048
"E","S8","PV",1,2025,207.901551924964
"E","S8","PV",1,2026,217.571828182496
"E","S8","PV",1,2027,220.892776512265
"E","S8","PV",1,2028,244.001320440506
"E","S8","PV",1,2029,266.218510157284
"E","S8","PV",1,2030,297.358556622683
"E","S8","PV",1,2031,297.358556622683
"E","S8","PV",1,2032,297.358556622683
"E","S8","PV",1,2033,311.981909199213
"E","S8","PV",1,2034,354.604093967982
"E","S8","PV",1,2035,358.823074028321
"E","S8","PV",1,2036,360.269021801081
"E","S8","PV",1,2037,369.013091710295
"E","S8","PV",1,2038,370.088511119289
"E","S8","PV",1,2039,376.811165918554
"E","S8","PV",1,2040,376.811165918554
"E","S8","PV",1,2041,377.404425164141
"E","S8","PV",1,2042,329.209339942094
"E","S8","PV",1,2043,308.05489488313
"E","S8","PV",1,2044,285.638187399632
"E","S8","PV",1,2045,268.068870039715
"E","S8","PV",1,2046,258.398593782184
"E","S8","PV",1,2047,255.077645452415
"E","S8","PV",1,2048,255.577875203314
"E","S8","PV",1,2049,272.006427922005
"E","S8","PV",1,2050,279.66132795604
"E","S8","MIN_HYD",1,2019,374.075366934993
"E","S8","MIN_HYD",1,2020,136.611001800444
"E","S8","MIN_HYD",1,2021,125.796267871304
"E","S8","MIN_HYD",1,2022,92.7244060328712
"E","S8","MIN_HYD",1,2023,82.6578045105182
"E","S8","MIN_HYD",1,2024,71.0109122494065
"E","S8","MIN_HYD",1,2025,489.691971746211
"E","S8","MIN_HYD",1,2026,55.3679791035088
"E","S8","MIN_HYD",1,2027,53.9776150390023
"E","S8","MIN_HYD",1,2028,39.5022930039574
"E","S8","MIN_HYD",1,2029,24.649004810271
"E","S8","MIN_HYD",1,2030,1.97481918192233
"E","S8","MIN_HYD",1,2031,2.96842286036238
"E","S8","MIN_HYD",1,2032,3.92817586592404
"E","S8","MIN_HYD",1,2043,255.456307269836
"E","S8","MIN_HYD",1,2044,90.2612247292969
"E","S8","MIN_HYD",1,2045,543.831223904845
"E","S8","MIN_HYD",1,2046,108.716986090582
"E","S8","MIN_HYD",1,2047,546.910147989117
"E","S8","MIN_HYD",1,2048,549.929277473686
"E","S8","MIN_HYD",1,2049,103.043498619616
"E","S8","MIN_HYD",1,2050,561.821405858907
"E","S8","MIN_WN",1,2019,88.6086675016207
"E","S8","MIN_WN",1,2020,102.883552838282
"E","S8","MIN_WN",1,2021,98.6746461240061
"E","S8","MIN_WN",1,2022,176.522987004571
"E","S8","MIN_WN",1,2023,172.724457804145
"E","S8","MIN_WN",1,2024,169.115832419383
"E","S8","MIN_WN",1,2025,168.889363241465
"E","S8","MIN_WN",1,2026,86.7609575497031
"E","S8","MIN_WN",1,2027,91.6640764680256
"E","S8","MIN_WN",1,2028,90.1975180754896
"E","S8","MIN_WN",1,2029,89.7105444099116
"E","S8","MIN_WN",1,2030,88.3869749470751
"E","S8","MIN_WN",1,2031,94.6476561507054
"E","S8","MIN_WN",1,2032,100.696091121901
"E","S8","MIN_WN",1,2033,103.382966020379
"E","S8","MIN_WN",1,2034,102.304915154383
"E","S8","MIN_WN",1,2035,106.814570825491
"E","S8","MIN_WN",1,2036,111.349479840566
"E","S8","MIN_WN",1,2037,114.750484553953
"E","S8","MIN_WN",1,2038,118.942200275045
"E","S8","MIN_WN",1,2039,121.316750723323
"E","S8","MIN_WN",1,2040,124.303346918613
"E","S8","MIN_WN",1,2041,137.976074424697
"E","S8","MIN_WN",1,2042,180.99043095834
"E","S8","MIN_WN",1,2043,214.889509934624
"E","S8","MIN_WN",1,2044,814.907824422195
"E","S8","MIN_WN",1,2045,839.480629810332
"E","S8","MIN_WN",1,2046,859.486252387897
"E","S8","MIN_WN",1,2047,436.393638898547
"E","S8","MIN_WN",1,2048,442.476806400619
"E","S8","MIN_WN",1,2049,441.071089806235
"E","S8","MIN_WN",1,2050,888.768924300748
"E","S8","MIN_GS",1,2019,3005.99482585725
"E","S8","MIN_GS",1,2020,2985.90146402002
"E","S8","MIN_GS",1,2021,2965.94694977993
"E","S8","MIN_GS",1,2022,2946.12507306901
"E","S8","MIN_GS",1,2023,2926.43026185387
"E","S8","MIN_GS",1,2024,2906.85649991254
"E","S8","MIN_GS",1,2025,2887.39866945682
"E","S8","MIN_GS",1,2026,2868.05147059129
"E","S8","MIN_GS",1,2027,2848.81021846507
"E","S8","MIN_GS",1,2028,2829.67004262961
"E","S8","MIN_GS",1,2029,2810.62641578589
"E","S8","MIN_GS",1,2030,2791.67488579208
"E","S8","MIN_GS",1,2031,2790.0506476064
"E","S8","MIN_GS",1,2032,2788.491059561
"E","S8","MIN_GS",1,2033,2786.99406109364
"E","S8","MIN_GS",1,2034,2404.3563049888
"E","S8","MIN_GS",1,2035,2376.72752134874
"E","S8","MIN_GS",1,2036,2370.62690704629
"E","S8","MIN_GS",1,2037,2305.56535547397
"E","S8","MIN_GS",1,2038,2301.68185949599
"E","S8","MIN_GS",1,2039,2250.49311853706
"E","S8","MIN_GS",1,2040,2253.59636225836
"E","S8","MIN_GS",1,2041,2266.57130674652
"E","S8","MIN_GS",1,2042,2566.78893542544
"E","S8","MIN_GS",1,2044,22.92375492
"E","S8","MIN_GS",1,2045,22.02225894
"E","S8","MIN_GS",1,2046,21.12076296
"E","S8","MIN_GS",1,2047,20.296538064
"E","S8","MIN_GS",1,2048,19.472313168
"E","S8","MIN_GS",1,2049,18.699602328
"E","S8","MIN_GS",1,2050,17.952648516
"E","S8","MIN_CL",1,2019,1097.16414601851
"E","S8","MIN_CL",1,2020,1069.21337451028
"E","S8","MIN_CL",1,2021,1041.97426338801
"E","S8","MIN_PV",1,2021,47.6978233158264
"E","S8","MIN_PV",1,2022,146.761082022586
"E","S8","MIN_PV",1,2023,167.91552708155
"E","S8","MIN_PV",1,2024,190.332234565048
"E","S8","MIN_PV",1,2025,207.901551924964
"E","S8","MIN_PV",1,2026,217.571828182496
"E","S8","MIN_PV",1,2027,220.892776512265
"E","S8","MIN_PV",1,2028,244.001320440506
"E","S8","MIN_PV",1,2029,266.218510157284
"E","S8","MIN_PV",1,2030,566.146567652643
"E","S8","MIN_PV",1,2031,297.358556622683
"E","S8","MIN_PV",1,2032,297.358556622683
"E","S8","MIN_PV",1,2033,311.981909199213
"E","S8","MIN_PV",1,2034,354.604093967982
"E","S8","MIN_PV",1,2035,358.823074028321
"E","S8","MIN_PV",1,2036,360.269021801081
"E","S8","MIN_PV",1,2037,369.013091710295
"E","S8","MIN_PV",1,2038,370.088511119289
"E","S8","MIN_PV",1,2039,376.811165918554
"E","S8","MIN_PV",1,2040,376.811165918554
"E","S8","MIN_PV",1,2041,377.404425164141
"E","S8","MIN_PV",1,2042,329.209339942094
"E","S8","MIN_PV",1,2043,308.05489488313
"E","S8","MIN_PV",1,2044,285.638187399632
"E","S8","MIN_PV",1,2045,268.068870039715
"E","S8","MIN_PV",1,2046,258.398593782184
"E","S8","MIN_PV",1,2047,485.647142957603
"E","S8","MIN_PV",1,2048,255.577875203314
"E","S8","MIN_PV",1,2049,517.878171378479
"E","S8","MIN_PV",1,2050,279.66132795604
"E","S9","HYD",1,2019,164.045368014123
"E","S9","HYD",1,2020,165.590098554104
"E","S9","HYD",1,2021,143.246517312476
"E","S9","HYD",1,2022,53.4819843130362
"E","S9","HYD",1,2023,33.7457953498792
"E","S9","HYD",1,2024,11.8221955997666
"E","S9","HYD",1,2042,143.489589378045
"E","S9","HYD",1,2043,148.319320977843
"E","S9","HYD",1,2045,18.3696902555371
"E","S9","HYD",1,2046,29.8553649595717
"E","S9","HYD",1,2047,34.3626786183003
"E","S9","HYD",1,2048,34.6713323347626
"E","S9","HYD",1,2049,18.8412391644297
"E","S9","HYD",1,2050,12.2201994417929
"E","S9","WN",1,2019,43.4258739453167
"E","S9","WN",1,2020,50.4217964514568
"E","S9","WN",1,2021,48.3590698855892
"E","S9","WN",1,2022,86.5114576062332
"E","S9","WN",1,2023,84.6498513448334
"E","S9","WN",1,2024,82.8813142988193
"E","S9","WN",1,2025,82.7703249086157
"E","S9","WN",1,2026,85.2181363690429
"E","S9","WN",1,2027,90.0340658886759
"E","S9","WN",1,2028,88.5935864769924
"E","S9","WN",1,2029,88.1152723894884
"E","S9","WN",1,2030,86.8152392160038
"E","S9","WN",1,2031,92.9645902564004
"E","S9","WN",1,2032,98.9054693194208
"E","S9","WN",1,2033,101.544565036799
"E","S9","WN",1,2034,100.485684541403
"E","S9","WN",1,2035,104.91514754886
"E","S9","WN",1,2036,109.369414834309
"E","S9","WN",1,2037,112.709941398819
"E","S9","WN",1,2038,116.827118203094
"E","S9","WN",1,2039,119.15944335984
"E","S9","WN",1,2040,122.092930599232
"E","S9","WN",1,2041,135.52252370259
"E","S9","WN",1,2042,177.771980191249
"E","S9","WN",1,2043,211.068250962939
"E","S9","WN",1,2044,399.374976040162
"E","S9","WN",1,2045,411.417765750869
"E","S9","WN",1,2046,421.222242770401
"E","S9","WN",1,2047,428.633496915186
"E","S9","WN",1,2048,434.608490880073
"E","S9","WN",1,2049,433.227771351156
"E","S9","WN",1,2050,435.57327247352
"E","S9","GS",1,2019,310.159026887586
"E","S9","GS",1,2020,309.878580393186
"E","S9","GS",1,2021,309.609344946786
"E","S9","GS",1,2022,309.350866429986
"E","S9","GS",1,2023,309.102747489186
"E","S9","GS",1,2024,308.864534005986
"E","S9","GS",1,2025,302.275930134235
"E","S9","GS",1,2026,292.321274251674
"E","S9","GS",1,2027,289.531075664789
"E","S9","GS",1,2028,264.174260625319
"E","S9","GS",1,2029,238.875315090899
"E","S9","GS",1,2030,201.525435658344
"E","S9","GS",1,2031,202.771901901922
"E","S9","GS",1,2032,203.977041710388
"E","S9","GS",1,2033,186.625157033314
"E","S9","GS",1,2034,131.147343457868
"E","S9","GS",1,2035,126.437973337765
"E","S9","GS",1,2036,125.400524991742
"E","S9","GS",1,2037,114.366670284007
"E","S9","GS",1,2038,113.722038535337
"E","S9","GS",1,2039,105.08927129531
"E","S9","GS",1,2040,105.635119086979
"E","S9","GS",1,2041,107.737423620619
"E","S9","GS",1,2045,2.4266952
"E","S9","GS",1,2046,2.3273568
"E","S9","GS",1,2047,2.23653312
"E","S9","GS",1,2048,2.14570944
"E","S9","GS",1,2049,2.06056224
"E","S9","GS",1,2050,1.97825328
"E","S9","CL",1,2019,124.86016944
"E","S9","CL",1,2020,121.738673088
"E","S9","CL",1,2021,118.6951968
"E","S9","PV",1,2021,36.9437180601452
"E","S9","PV",1,2022,216.421989158383
"E","S9","PV",1,2023,247.617501048233
"E","S9","PV",1,2024,280.67441475519
"E","S9","PV",1,2025,306.58309952901
"E","S9","PV",1,2026,320.843422460152
"E","S9","PV",1,2027,325.740676102029
"E","S9","PV",1,2028,359.817810002788
"E","S9","PV",1,2029,392.580503802458
"E","S9","PV",1,2030,438.501334486228
"E","S9","PV",1,2031,438.501334486228
"E","S9","PV",1,2032,438.501334486228
"E","S9","PV",1,2033,460.065737045552
"E","S9","PV",1,2034,522.918762403551
"E","S9","PV",1,2035,529.140303184626
"E","S9","PV",1,2036,531.272577551149
"E","S9","PV",1,2037,544.167065497216
"E","S9","PV",1,2038,545.752938294462
"E","S9","PV",1,2039,555.666535986922
"E","S9","PV",1,2040,555.666535986923
"E","S9","PV",1,2041,556.541388803808
"E","S9","PV",1,2042,485.470256950146
"E","S9","PV",1,2043,454.274745060296
"E","S9","PV",1,2044,421.217831353339
"E","S9","PV",1,2045,395.309146579519
"E","S9","PV",1,2046,381.048823648376
"E","S9","PV",1,2047,376.1515700065
"E","S9","PV",1,2048,376.889236397574
"E","S9","PV",1,2049,401.115686689248
"E","S9","PV",1,2050,412.404024641945
"E","S9","MIN_HYD",1,2019,374.075366934993
"E","S9","MIN_HYD",1,2020,165.590098554104
"E","S9","MIN_HYD",1,2021,143.246517312476
"E","S9","MIN_HYD",1,2022,53.4819843130362
"E","S9","MIN_HYD",1,2023,33.7457953498792
"E","S9","MIN_HYD",1,2024,11.8221955997666
"E","S9","MIN_HYD",1,2031,527.727775658457
"E","S9","MIN_HYD",1,2042,516.846583296753
"E","S9","MIN_HYD",1,2043,148.319320977843
"E","S9","MIN_HYD",1,2045,18.3696902555371
"E","S9","MIN_HYD",1,2046,29.8553649595717
"E","S9","MIN_HYD",1,2047,34.3626786183003
"E","S9","MIN_HYD",1,2048,549.929277473686
"E","S9","MIN_HYD",1,2049,18.8412391644297
"E","S9","MIN_HYD",1,2050,561.821405858907
