PROVINCE,MONTH,DAY,HOUR,VALUE
BC,2,11,5,8651.0
BC,2,11,6,9045.0
BC,2,11,7,9736.0
BC,2,11,8,10380.0
BC,2,11,9,10505.0
BC,2,11,10,10518.0
BC,2,11,11,10443.0
BC,2,11,12,10310.0
BC,2,11,13,10247.0
BC,2,11,14,10136.0
BC,2,11,15,10097.0
BC,2,11,16,10149.0
BC,2,11,17,10375.0
BC,2,11,18,10878.0
BC,2,11,19,10905.0
BC,2,11,20,10677.0
BC,2,11,21,10325.0
BC,2,11,22,9902.0
BC,2,11,23,9339.0
BC,2,11,24,8844.0
BC,2,12,1,8521.0
BC,2,12,2,8363.0
BC,2,12,3,8295.0
BC,2,12,4,8256.0
BC,2,12,5,8367.0
BC,2,12,6,8735.0
BC,2,12,7,9313.0
BC,2,12,8,9916.0
BC,2,12,9,10099.0
BC,2,12,10,10229.0
BC,2,12,11,10229.0
BC,2,12,12,10160.0
BC,2,12,13,10120.0
BC,2,12,14,9959.0
BC,2,12,15,9828.0
BC,2,12,16,9829.0
BC,2,12,17,10020.0
BC,2,12,18,10411.0
BC,2,12,19,10447.0
BC,2,12,20,10200.0
BC,2,12,21,9956.0
BC,2,12,22,9531.0
BC,2,12,23,9002.0
BC,2,12,24,8613.0
BC,2,13,1,8307.0
BC,2,13,2,8143.0
BC,2,13,3,8069.0
BC,2,13,4,8044.0
BC,2,13,5,8189.0
BC,2,13,6,8551.0
BC,2,13,7,9205.0
BC,2,13,8,9850.0
BC,2,13,9,9998.0
BC,2,13,10,9932.0
BC,2,13,11,9758.0
BC,2,13,12,9550.0
BC,2,13,13,9295.0
BC,2,13,14,9160.0
BC,2,13,15,8991.0
BC,2,13,16,9061.0
BC,2,13,17,9311.0
BC,2,13,18,9878.0
BC,2,13,19,10120.0
BC,2,13,20,10032.0
BC,2,13,21,9871.0
BC,2,13,22,9540.0
BC,2,13,23,9058.0
BC,2,13,24,8620.0
BC,2,14,1,8309.0
BC,2,14,2,8177.0
BC,2,14,3,8167.0
BC,2,14,4,8217.0
BC,2,14,5,8393.0
BC,2,14,6,8792.0
BC,2,14,7,9435.0
BC,2,14,8,10129.0
BC,2,14,9,10221.0
BC,2,14,10,10157.0
BC,2,14,11,9983.0
BC,2,14,12,9799.0
BC,2,14,13,9721.0
BC,2,14,14,9667.0
BC,2,14,15,9612.0
BC,2,14,16,9685.0
BC,2,14,17,9974.0
BC,2,14,18,10389.0
BC,2,14,19,10444.0
BC,2,14,20,10187.0
BC,2,14,21,9944.0
BC,2,14,22,9564.0
BC,2,14,23,9081.0
BC,2,14,24,8566.0
BC,2,15,1,8174.0
BC,2,15,2,7925.0
BC,2,15,3,7774.0
BC,2,15,4,7700.0
BC,2,15,5,7797.0
BC,2,15,6,8094.0
BC,2,15,7,8672.0
BC,2,15,8,9335.0
BC,2,15,9,9470.0
BC,2,15,10,9445.0
BC,2,15,11,9388.0
BC,2,15,12,9341.0
BC,2,15,13,9256.0
BC,2,15,14,9187.0
BC,2,15,15,9074.0
BC,2,15,16,9066.0
BC,2,15,17,9210.0
BC,2,15,18,9511.0
BC,2,15,19,9621.0
BC,2,15,20,9438.0
BC,2,15,21,9181.0
BC,2,15,22,8852.0
BC,2,15,23,8485.0
BC,2,15,24,8096.0
BC,2,16,1,7761.0
BC,2,16,2,7568.0
BC,2,16,3,7470.0
BC,2,16,4,7458.0
BC,2,16,5,7518.0
BC,2,16,6,7672.0
BC,2,16,7,8019.0
BC,2,16,8,8440.0
BC,2,16,9,8800.0
BC,2,16,10,8974.0
BC,2,16,11,8947.0
BC,2,16,12,8852.0
BC,2,16,13,8682.0
BC,2,16,14,8542.0
BC,2,16,15,8437.0
BC,2,16,16,8447.0
BC,2,16,17,8669.0
BC,2,16,18,9096.0
BC,2,16,19,9274.0
BC,2,16,20,9050.0
BC,2,16,21,8836.0
BC,2,16,22,8548.0
BC,2,16,23,8218.0
BC,2,16,24,7836.0
BC,2,17,1,7566.0
BC,2,17,2,7455.0
BC,2,17,3,7397.0
BC,2,17,4,7402.0
BC,2,17,5,7494.0
BC,2,17,6,7680.0
BC,2,17,7,7984.0
BC,2,17,8,8383.0
BC,2,17,9,8722.0
BC,2,17,10,8830.0
BC,2,17,11,8766.0
BC,2,17,12,8637.0
BC,2,17,13,8503.0
BC,2,17,14,8307.0
BC,2,17,15,8230.0
BC,2,17,16,8318.0
BC,2,17,17,8563.0
BC,2,17,18,9004.0
BC,2,17,19,9311.0
BC,2,17,20,9207.0
BC,2,17,21,9029.0
BC,2,17,22,8784.0
BC,2,17,23,8417.0
BC,2,17,24,8076.0
BC,2,18,1,7804.0
BC,2,18,2,7725.0
BC,2,18,3,7680.0
BC,2,18,4,7682.0
BC,2,18,5,7811.0
BC,2,18,6,8074.0
BC,2,18,7,8421.0
BC,2,18,8,8792.0
BC,2,18,9,9099.0
BC,2,18,10,9258.0
BC,2,18,11,9373.0
BC,2,18,12,9301.0
BC,2,18,13,9150.0
BC,2,18,14,9010.0
BC,2,18,15,8912.0
BC,2,18,16,8927.0
BC,2,18,17,9162.0
BC,2,18,18,9619.0
BC,2,18,19,9766.0
BC,2,18,20,9627.0
BC,2,18,21,9376.0
BC,2,18,22,8999.0
BC,2,18,23,8494.0
BC,2,18,24,8015.0
BC,2,19,1,7741.0
BC,2,19,2,7647.0
BC,2,19,3,7599.0
BC,2,19,4,7620.0
BC,2,19,5,7781.0
BC,2,19,6,8210.0
BC,2,19,7,8983.0
BC,2,19,8,9773.0
BC,2,19,9,9810.0
BC,2,19,10,9764.0
BC,2,19,11,9726.0
BC,2,19,12,9679.0
BC,2,19,13,9598.0
BC,2,19,14,9544.0
BC,2,19,15,9518.0
BC,2,19,16,9618.0
BC,2,19,17,9783.0
BC,2,19,18,10190.0
BC,2,19,19,10254.0
BC,2,19,20,10012.0
BC,2,19,21,9733.0
BC,2,19,22,9316.0
BC,2,19,23,8764.0
BC,2,19,24,8254.0
BC,2,20,1,7910.0
BC,2,20,2,7685.0
BC,2,20,3,7591.0
BC,2,20,4,7575.0
BC,2,20,5,7685.0
BC,2,20,6,8118.0
BC,2,20,7,8852.0
BC,2,20,8,9518.0
BC,2,20,9,9531.0
BC,2,20,10,9357.0
BC,2,20,11,9131.0
BC,2,20,12,8930.0
BC,2,20,13,8780.0
BC,2,20,14,8655.0
BC,2,20,15,8494.0
BC,2,20,16,8496.0
BC,2,20,17,8691.0
BC,2,20,18,9276.0
BC,2,20,19,9658.0
BC,2,20,20,9646.0
BC,2,20,21,9428.0
BC,2,20,22,9018.0
BC,2,20,23,8416.0
BC,2,20,24,7977.0
BC,2,21,1,7675.0
BC,2,21,2,7532.0
BC,2,21,3,7496.0
BC,2,21,4,7532.0
BC,2,21,5,7665.0
BC,2,21,6,8098.0
BC,2,21,7,8972.0
BC,2,21,8,9624.0
BC,2,21,9,9503.0
BC,2,21,10,9296.0
BC,2,21,11,9099.0
BC,2,21,12,8900.0
BC,2,21,13,8797.0
BC,2,21,14,8638.0
BC,2,21,15,8527.0
BC,2,21,16,8505.0
BC,2,21,17,8794.0
BC,2,21,18,9298.0
BC,2,21,19,9709.0
BC,2,21,20,9622.0
BC,2,21,21,9355.0
BC,2,21,22,8995.0
BC,2,21,23,8407.0
BC,2,21,24,7974.0
BC,2,22,1,7643.0
BC,2,22,2,7458.0
BC,2,22,3,7390.0
BC,2,22,4,7361.0
BC,2,22,5,7515.0
BC,2,22,6,7932.0
BC,2,22,7,8721.0
BC,2,22,8,9395.0
BC,2,22,9,9499.0
BC,2,22,10,9547.0
BC,2,22,11,9549.0
BC,2,22,12,9460.0
BC,2,22,13,9352.0
BC,2,22,14,9232.0
BC,2,22,15,9052.0
BC,2,22,16,8930.0
BC,2,22,17,9051.0
BC,2,22,18,9364.0
BC,2,22,19,9602.0
BC,2,22,20,9434.0
BC,2,22,21,9226.0
BC,2,22,22,8885.0
BC,2,22,23,8467.0
BC,2,22,24,8074.0
BC,2,23,1,7726.0
BC,2,23,2,7520.0
BC,2,23,3,7436.0
BC,2,23,4,7434.0
BC,2,23,5,7519.0
BC,2,23,6,7664.0
BC,2,23,7,7989.0
BC,2,23,8,8422.0
BC,2,23,9,8750.0
BC,2,23,10,8940.0
BC,2,23,11,8987.0
BC,2,23,12,8876.0
BC,2,23,13,8701.0
BC,2,23,14,8555.0
BC,2,23,15,8442.0
BC,2,23,16,8424.0
BC,2,23,17,8618.0
BC,2,23,18,8990.0
BC,2,23,19,9245.0
BC,2,23,20,9090.0
BC,2,23,21,8891.0
BC,2,23,22,8655.0
BC,2,23,23,8286.0
BC,2,23,24,7919.0
BC,2,24,1,7666.0
BC,2,24,2,7530.0
BC,2,24,3,7471.0
BC,2,24,4,7472.0
BC,2,24,5,7546.0
BC,2,24,6,7703.0
BC,2,24,7,8020.0
BC,2,24,8,8409.0
BC,2,24,9,8709.0
BC,2,24,10,8866.0
BC,2,24,11,8834.0
BC,2,24,12,8714.0
BC,2,24,13,8507.0
BC,2,24,14,8378.0
BC,2,24,15,8285.0
BC,2,24,16,8275.0
BC,2,24,17,8520.0
BC,2,24,18,9006.0
BC,2,24,19,9376.0
BC,2,24,20,9262.0
BC,2,24,21,9066.0
BC,2,24,22,8796.0
BC,2,24,23,8342.0
BC,2,24,24,7956.0
BC,2,25,1,7709.0
BC,2,25,2,7624.0
BC,2,25,3,7632.0
BC,2,25,4,7679.0
BC,2,25,5,7855.0
BC,2,25,6,8303.0
BC,2,25,7,9116.0
BC,2,25,8,9774.0
BC,2,25,9,9824.0
BC,2,25,10,9657.0
BC,2,25,11,9489.0
BC,2,25,12,9318.0
BC,2,25,13,9199.0
BC,2,25,14,9073.0
BC,2,25,15,8935.0
BC,2,25,16,8904.0
BC,2,25,17,9096.0
BC,2,25,18,9607.0
BC,2,25,19,10028.0
BC,2,25,20,9960.0
BC,2,25,21,9786.0
BC,2,25,22,9420.0
BC,2,25,23,8913.0
BC,2,25,24,8479.0
BC,2,26,1,8208.0
BC,2,26,2,8102.0
BC,2,26,3,8079.0
BC,2,26,4,8133.0
BC,2,26,5,8302.0
BC,2,26,6,8735.0
BC,2,26,7,9512.0
BC,2,26,8,10104.0
BC,2,26,9,10001.0
BC,2,26,10,9753.0
BC,2,26,11,9542.0
BC,2,26,12,9310.0
BC,2,26,13,9132.0
BC,2,26,14,8997.0
BC,2,26,15,8899.0
BC,2,26,16,8885.0
BC,2,26,17,9086.0
BC,2,26,18,9593.0
BC,2,26,19,9937.0
BC,2,26,20,9894.0
BC,2,26,21,9741.0
BC,2,26,22,9390.0
BC,2,26,23,8905.0
BC,2,26,24,8448.0
BC,2,27,1,8143.0
BC,2,27,2,8007.0
BC,2,27,3,7965.0
BC,2,27,4,8001.0
BC,2,27,5,8152.0
BC,2,27,6,8570.0
BC,2,27,7,9292.0
BC,2,27,8,9965.0
BC,2,27,9,10030.0
BC,2,27,10,9870.0
BC,2,27,11,9679.0
BC,2,27,12,9591.0
BC,2,27,13,9489.0
BC,2,27,14,9367.0
BC,2,27,15,9250.0
BC,2,27,16,9260.0
BC,2,27,17,9454.0
BC,2,27,18,9723.0
BC,2,27,19,9925.0
BC,2,27,20,9786.0
BC,2,27,21,9558.0
BC,2,27,22,9199.0
BC,2,27,23,8678.0
BC,2,27,24,8238.0
BC,2,28,1,7892.0
BC,2,28,2,7717.0
BC,2,28,3,7628.0
BC,2,28,4,7628.0
BC,2,28,5,7813.0
BC,2,28,6,8244.0
BC,2,28,7,8963.0
BC,2,28,8,9634.0
BC,2,28,9,9601.0
BC,2,28,10,9483.0
BC,2,28,11,9345.0
BC,2,28,12,9164.0
BC,2,28,13,9005.0
BC,2,28,14,8845.0
BC,2,28,15,8696.0
BC,2,28,16,8700.0
BC,2,28,17,8864.0
BC,2,28,18,9244.0
BC,2,28,19,9609.0
BC,2,28,20,9586.0
BC,2,28,21,9356.0
BC,2,28,22,9024.0
BC,2,28,23,8566.0
BC,2,28,24,8112.0
BC,3,1,1,7821.0
BC,3,1,2,7712.0
BC,3,1,3,7657.0
BC,3,1,4,7685.0
BC,3,1,5,7823.0
BC,3,1,6,8217.0
BC,3,1,7,8880.0
BC,3,1,8,9573.0
BC,3,1,9,9632.0
BC,3,1,10,9456.0
BC,3,1,11,9246.0
BC,3,1,12,9001.0
BC,3,1,13,8797.0
BC,3,1,14,8691.0
BC,3,1,15,8540.0
BC,3,1,16,8464.0
BC,3,1,17,8628.0
BC,3,1,18,8949.0
BC,3,1,19,9295.0
BC,3,1,20,9265.0
BC,3,1,21,9100.0
BC,3,1,22,8834.0
BC,3,1,23,8486.0
BC,3,1,24,8099.0
BC,3,2,1,7793.0
BC,3,2,2,7642.0
BC,3,2,3,7610.0
BC,3,2,4,7642.0
BC,3,2,5,7738.0
BC,3,2,6,7941.0
BC,3,2,7,8334.0
BC,3,2,8,8689.0
BC,3,2,9,8946.0
BC,3,2,10,8950.0
BC,3,2,11,8814.0
BC,3,2,12,8639.0
BC,3,2,13,8458.0
BC,3,2,14,8276.0
BC,3,2,15,8121.0
BC,3,2,16,8058.0
BC,3,2,17,8243.0
BC,3,2,18,8591.0
BC,3,2,19,8948.0
BC,3,2,20,8929.0
BC,3,2,21,8787.0
BC,3,2,22,8572.0
BC,3,2,23,8292.0
BC,3,2,24,7980.0
BC,3,3,1,7703.0
BC,3,3,2,7600.0
BC,3,3,3,7566.0
BC,3,3,4,7585.0
BC,3,3,5,7661.0
BC,3,3,6,7827.0
BC,3,3,7,8141.0
BC,3,3,8,8483.0
BC,3,3,9,8781.0
BC,3,3,10,8865.0
BC,3,3,11,8757.0
BC,3,3,12,8660.0
BC,3,3,13,8477.0
BC,3,3,14,8323.0
BC,3,3,15,8178.0
BC,3,3,16,8181.0
BC,3,3,17,8417.0
BC,3,3,18,8812.0
BC,3,3,19,9259.0
BC,3,3,20,9277.0
BC,3,3,21,9093.0
BC,3,3,22,8846.0
BC,3,3,23,8371.0
BC,3,3,24,7987.0
BC,3,4,1,7682.0
BC,3,4,2,7594.0
BC,3,4,3,7631.0
BC,3,4,4,7720.0
BC,3,4,5,7927.0
BC,3,4,6,8397.0
BC,3,4,7,9161.0
BC,3,4,8,9811.0
BC,3,4,9,9774.0
BC,3,4,10,9578.0
BC,3,4,11,9365.0
BC,3,4,12,9161.0
BC,3,4,13,9001.0
BC,3,4,14,8815.0
BC,3,4,15,8607.0
BC,3,4,16,8570.0
BC,3,4,17,8763.0
BC,3,4,18,9146.0
BC,3,4,19,9530.0
BC,3,4,20,9499.0
BC,3,4,21,9325.0
BC,3,4,22,8966.0
BC,3,4,23,8495.0
BC,3,4,24,8075.0
BC,3,5,1,7842.0
BC,3,5,2,7753.0
BC,3,5,3,7727.0
BC,3,5,4,7786.0
BC,3,5,5,7953.0
BC,3,5,6,8397.0
BC,3,5,7,9150.0
BC,3,5,8,9787.0
BC,3,5,9,9779.0
BC,3,5,10,9566.0
BC,3,5,11,9346.0
BC,3,5,12,9151.0
BC,3,5,13,8931.0
BC,3,5,14,8839.0
BC,3,5,15,8598.0
BC,3,5,16,8540.0
BC,3,5,17,8723.0
BC,3,5,18,9096.0
BC,3,5,19,9485.0
BC,3,5,20,9440.0
BC,3,5,21,9284.0
BC,3,5,22,8950.0
BC,3,5,23,8469.0
BC,3,5,24,8024.0
BC,3,6,1,7725.0
BC,3,6,2,7594.0
BC,3,6,3,7521.0
BC,3,6,4,7530.0
BC,3,6,5,7607.0
BC,3,6,6,8038.0
BC,3,6,7,8762.0
BC,3,6,8,9429.0
BC,3,6,9,9364.0
BC,3,6,10,9259.0
BC,3,6,11,9164.0
BC,3,6,12,9101.0
BC,3,6,13,9006.0
BC,3,6,14,8909.0
BC,3,6,15,8880.0
BC,3,6,16,8976.0
BC,3,6,17,9175.0
BC,3,6,18,9517.0
BC,3,6,19,9746.0
BC,3,6,20,9683.0
BC,3,6,21,9471.0
BC,3,6,22,9082.0
BC,3,6,23,8546.0
BC,3,6,24,8067.0
BC,3,7,1,7757.0
BC,3,7,2,7586.0
BC,3,7,3,7531.0
BC,3,7,4,7523.0
BC,3,7,5,7634.0
BC,3,7,6,8002.0
BC,3,7,7,8686.0
BC,3,7,8,9358.0
BC,3,7,9,9439.0
BC,3,7,10,9228.0
BC,3,7,11,9080.0
BC,3,7,12,8976.0
BC,3,7,13,8818.0
BC,3,7,14,8774.0
BC,3,7,15,8653.0
BC,3,7,16,8600.0
BC,3,7,17,8733.0
BC,3,7,18,9271.0
BC,3,7,19,9477.0
BC,3,7,20,9377.0
BC,3,7,21,9149.0
BC,3,7,22,8802.0
BC,3,7,23,8354.0
BC,3,7,24,7977.0
BC,3,8,1,7602.0
BC,3,8,2,7460.0
BC,3,8,3,7510.0
BC,3,8,4,7349.0
BC,3,8,5,7564.0
BC,3,8,6,8264.0
BC,3,8,7,8705.0
BC,3,8,8,9271.0
BC,3,8,9,9437.0
BC,3,8,10,9254.0
BC,3,8,11,8930.0
BC,3,8,12,8563.0
BC,3,8,13,8622.0
BC,3,8,14,8448.0
BC,3,8,15,8351.0
BC,3,8,16,8323.0
BC,3,8,17,8481.0
BC,3,8,18,9057.0
BC,3,8,19,9038.0
BC,3,8,20,9105.0
BC,3,8,21,8765.0
BC,3,8,22,8444.0
BC,3,8,23,8310.0
BC,3,8,24,7912.0
BC,3,9,1,7590.0
BC,3,9,2,7439.0
BC,3,9,3,7377.0
BC,3,9,4,7363.0
BC,3,9,5,7500.0
BC,3,9,6,7737.0
BC,3,9,7,8056.0
BC,3,9,8,8454.0
BC,3,9,9,8680.0
BC,3,9,10,8703.0
BC,3,9,11,8569.0
BC,3,9,12,8355.0
BC,3,9,13,8191.0
BC,3,9,14,8034.0
BC,3,9,15,7881.0
BC,3,9,16,7840.0
BC,3,9,17,7950.0
BC,3,9,18,8230.0
BC,3,9,19,8541.0
BC,3,9,20,8572.0
BC,3,9,21,8431.0
BC,3,9,22,8220.0
BC,3,9,23,7907.0
BC,3,9,24,7626.0
BC,3,10,1,7399.0
BC,3,10,2,7341.0
BC,3,10,3,7341.0
BC,3,10,4,7338.0
BC,3,10,5,7345.0
BC,3,10,6,7531.0
BC,3,10,7,7770.0
BC,3,10,8,8168.0
BC,3,10,9,8439.0
BC,3,10,10,8570.0
BC,3,10,11,8495.0
BC,3,10,12,8337.0
BC,3,10,13,8172.0
BC,3,10,14,8020.0
BC,3,10,15,7850.0
BC,3,10,16,7850.0
BC,3,10,17,7966.0
BC,3,10,18,8157.0
BC,3,10,19,8331.0
BC,3,10,20,8651.0
BC,3,10,21,8629.0
BC,3,10,22,8349.0
BC,3,10,23,7885.0
BC,3,10,24,7439.0
BC,3,11,1,7153.0
BC,3,11,2,6962.0
BC,3,11,3,6889.0
BC,3,11,4,6966.0
BC,3,11,5,7091.0
BC,3,11,6,7478.0
BC,3,11,7,8105.0
BC,3,11,8,8926.0
BC,3,11,9,9132.0
BC,3,11,10,9189.0
BC,3,11,11,9126.0
BC,3,11,12,9100.0
BC,3,11,13,9078.0
BC,3,11,14,9004.0
BC,3,11,15,8928.0
BC,3,11,16,8866.0
BC,3,11,17,9049.0
BC,3,11,18,9257.0
BC,3,11,19,9309.0
BC,3,11,20,9357.0
BC,3,11,21,9191.0
BC,3,11,22,8809.0
BC,3,11,23,8315.0
BC,3,11,24,7811.0
BC,3,12,1,7467.0
BC,3,12,2,7251.0
BC,3,12,3,7196.0
BC,3,12,4,7211.0
BC,3,12,5,7302.0
BC,3,12,6,7614.0
BC,3,12,7,8241.0
BC,3,12,8,9019.0
BC,3,12,9,9110.0
BC,3,12,10,9029.0
BC,3,12,11,8864.0
BC,3,12,12,8722.0
BC,3,12,13,8557.0
BC,3,12,14,8400.0
BC,3,12,15,8314.0
BC,3,12,16,8117.0
BC,3,12,17,8188.0
BC,3,12,18,8377.0
BC,3,12,19,8441.0
BC,3,12,20,8667.0
BC,3,12,21,8662.0
BC,3,12,22,8415.0
BC,3,12,23,7959.0
BC,3,12,24,7485.0
BC,3,13,1,7172.0
BC,3,13,2,7025.0
BC,3,13,3,6998.0
BC,3,13,4,7028.0
BC,3,13,5,7158.0
BC,3,13,6,7560.0
BC,3,13,7,8237.0
BC,3,13,8,8983.0
BC,3,13,9,9034.0
BC,3,13,10,8880.0
BC,3,13,11,8645.0
BC,3,13,12,8445.0
BC,3,13,13,8334.0
BC,3,13,14,8216.0
BC,3,13,15,8062.0
BC,3,13,16,8001.0
BC,3,13,17,8090.0
BC,3,13,18,8222.0
BC,3,13,19,8339.0
BC,3,13,20,8632.0
BC,3,13,21,8647.0
BC,3,13,22,8399.0
BC,3,13,23,7929.0
BC,3,13,24,7489.0
BC,3,14,1,7165.0
BC,3,14,2,6993.0
BC,3,14,3,6915.0
BC,3,14,4,6915.0
BC,3,14,5,6995.0
BC,3,14,6,7344.0
BC,3,14,7,8011.0
BC,3,14,8,8734.0
BC,3,14,9,8862.0
BC,3,14,10,8827.0
BC,3,14,11,8659.0
BC,3,14,12,8500.0
BC,3,14,13,8499.0
BC,3,14,14,8329.0
BC,3,14,15,8187.0
BC,3,14,16,8126.0
BC,3,14,17,8249.0
BC,3,14,18,8497.0
BC,3,14,19,8587.0
BC,3,14,20,8784.0
BC,3,14,21,8722.0
BC,3,14,22,8400.0
BC,3,14,23,7911.0
BC,3,14,24,7460.0
BC,3,15,1,7094.0
BC,3,15,2,6892.0
BC,3,15,3,6825.0
BC,3,15,4,6808.0
BC,3,15,5,6950.0
BC,3,15,6,7239.0
BC,3,15,7,7890.0
BC,3,15,8,8605.0
BC,3,15,9,8727.0
BC,3,15,10,8616.0
BC,3,15,11,8431.0
BC,3,15,12,8293.0
BC,3,15,13,8147.0
BC,3,15,14,8001.0
BC,3,15,15,7880.0
BC,3,15,16,7775.0
BC,3,15,17,7795.0
BC,3,15,18,7933.0
BC,3,15,19,7966.0
BC,3,15,20,8187.0
BC,3,15,21,8171.0
BC,3,15,22,7937.0
BC,3,15,23,7575.0
BC,3,15,24,7266.0
BC,3,16,1,6877.0
BC,3,16,2,6686.0
BC,3,16,3,6599.0
BC,3,16,4,6548.0
BC,3,16,5,6582.0
BC,3,16,6,6746.0
BC,3,16,7,7077.0
BC,3,16,8,7511.0
BC,3,16,9,7846.0
BC,3,16,10,7978.0
BC,3,16,11,7871.0
BC,3,16,12,7724.0
BC,3,16,13,7597.0
BC,3,16,14,7390.0
BC,3,16,15,7260.0
BC,3,16,16,7205.0
BC,3,16,17,7259.0
BC,3,16,18,7419.0
BC,3,16,19,7532.0
BC,3,16,20,7680.0
BC,3,16,21,7635.0
BC,3,16,22,7467.0
BC,3,16,23,7161.0
BC,3,16,24,6826.0
BC,3,17,1,6569.0
BC,3,17,2,6428.0
BC,3,17,3,6391.0
BC,3,17,4,6383.0
BC,3,17,5,6468.0
BC,3,17,6,6621.0
BC,3,17,7,6909.0
BC,3,17,8,7316.0
BC,3,17,9,7622.0
BC,3,17,10,7742.0
BC,3,17,11,7667.0
BC,3,17,12,7540.0
BC,3,17,13,7381.0
BC,3,17,14,7211.0
BC,3,17,15,7033.0
BC,3,17,16,6930.0
BC,3,17,17,6947.0
BC,3,17,18,7099.0
BC,3,17,19,7264.0
BC,3,17,20,7496.0
BC,3,17,21,7506.0
BC,3,17,22,7328.0
BC,3,17,23,6975.0
BC,3,17,24,6615.0
BC,3,18,1,6324.0
BC,3,18,2,6247.0
BC,3,18,3,6238.0
BC,3,18,4,6278.0
BC,3,18,5,6438.0
BC,3,18,6,6866.0
BC,3,18,7,7466.0
BC,3,18,8,8122.0
BC,3,18,9,8350.0
BC,3,18,10,8245.0
BC,3,18,11,8067.0
BC,3,18,12,7896.0
BC,3,18,13,7804.0
BC,3,18,14,7649.0
BC,3,18,15,7459.0
BC,3,18,16,7375.0
BC,3,18,17,7370.0
BC,3,18,18,7509.0
BC,3,18,19,7501.0
BC,3,18,20,7629.0
BC,3,18,21,7723.0
BC,3,18,22,7441.0
BC,3,18,23,7045.0
BC,3,18,24,6633.0
BC,3,19,1,6346.0
BC,3,19,2,6165.0
BC,3,19,3,6118.0
BC,3,19,4,6150.0
BC,3,19,5,6264.0
BC,3,19,6,6667.0
BC,3,19,7,7305.0
BC,3,19,8,7954.0
BC,3,19,9,8081.0
BC,3,19,10,7994.0
BC,3,19,11,7829.0
BC,3,19,12,7706.0
BC,3,19,13,7613.0
BC,3,19,14,7473.0
BC,3,19,15,7343.0
BC,3,19,16,7200.0
BC,3,19,17,7236.0
BC,3,19,18,7348.0
BC,3,19,19,7340.0
BC,3,19,20,7463.0
BC,3,19,21,7544.0
BC,3,19,22,7297.0
BC,3,19,23,6891.0
BC,3,19,24,6480.0
BC,3,20,1,6193.0
BC,3,20,2,6046.0
BC,3,20,3,6008.0
BC,3,20,4,6028.0
BC,3,20,5,6140.0
BC,3,20,6,6506.0
BC,3,20,7,7123.0
BC,3,20,8,7749.0
BC,3,20,9,7929.0
BC,3,20,10,7883.0
BC,3,20,11,7741.0
BC,3,20,12,7621.0
BC,3,20,13,7521.0
BC,3,20,14,7433.0
BC,3,20,15,7326.0
BC,3,20,16,7216.0
BC,3,20,17,7189.0
BC,3,20,18,7250.0
BC,3,20,19,7176.0
BC,3,20,20,7300.0
BC,3,20,21,7420.0
BC,3,20,22,7203.0
BC,3,20,23,6805.0
BC,3,20,24,6401.0
BC,3,21,1,6114.0
BC,3,21,2,5988.0
BC,3,21,3,5952.0
BC,3,21,4,5968.0
BC,3,21,5,6092.0
BC,3,21,6,6428.0
BC,3,21,7,7073.0
BC,3,21,8,7677.0
BC,3,21,9,7846.0
BC,3,21,10,7800.0
BC,3,21,11,7678.0
BC,3,21,12,7595.0
BC,3,21,13,7468.0
BC,3,21,14,7337.0
BC,3,21,15,7221.0
BC,3,21,16,7128.0
BC,3,21,17,7132.0
BC,3,21,18,7210.0
BC,3,21,19,7245.0
BC,3,21,20,7412.0
BC,3,21,21,7436.0
BC,3,21,22,7183.0
BC,3,21,23,6804.0
BC,3,21,24,6388.0
BC,3,22,1,6117.0
BC,3,22,2,5936.0
BC,3,22,3,5873.0
BC,3,22,4,5875.0
BC,3,22,5,5990.0
BC,3,22,6,6301.0
BC,3,22,7,6890.0
BC,3,22,8,7465.0
BC,3,22,9,7719.0
BC,3,22,10,7769.0
BC,3,22,11,7717.0
BC,3,22,12,7582.0
BC,3,22,13,7477.0
BC,3,22,14,7356.0
BC,3,22,15,7238.0
BC,3,22,16,7168.0
BC,3,22,17,7229.0
BC,3,22,18,7340.0
BC,3,22,19,7330.0
BC,3,22,20,7375.0
BC,3,22,21,7360.0
BC,3,22,22,7054.0
BC,3,22,23,6692.0
BC,3,22,24,6322.0
BC,3,23,1,6005.0
BC,3,23,2,5871.0
BC,3,23,3,5795.0
BC,3,23,4,5806.0
BC,3,23,5,5909.0
BC,3,23,6,6060.0
BC,3,23,7,6352.0
BC,3,23,8,6774.0
BC,3,23,9,7137.0
BC,3,23,10,7350.0
BC,3,23,11,7381.0
BC,3,23,12,7269.0
BC,3,23,13,7167.0
BC,3,23,14,7019.0
BC,3,23,15,6900.0
BC,3,23,16,6833.0
BC,3,23,17,6865.0
BC,3,23,18,6945.0
BC,3,23,19,6949.0
BC,3,23,20,7091.0
BC,3,23,21,7197.0
BC,3,23,22,7020.0
BC,3,23,23,6732.0
BC,3,23,24,6440.0
BC,3,24,1,6214.0
BC,3,24,2,6102.0
BC,3,24,3,6049.0
BC,3,24,4,6005.0
BC,3,24,5,6046.0
BC,3,24,6,6211.0
BC,3,24,7,6480.0
BC,3,24,8,6822.0
BC,3,24,9,7128.0
BC,3,24,10,7328.0
BC,3,24,11,7335.0
BC,3,24,12,7295.0
BC,3,24,13,7191.0
BC,3,24,14,7034.0
BC,3,24,15,6914.0
BC,3,24,16,6881.0
BC,3,24,17,7006.0
BC,3,24,18,7213.0
