REGION,FUEL,TIMESLICE,YEAR,VALUE
CanW,ELC,S21,2020,0.010260267222988714
CanW,ELC,S22,2020,0.010005915726768226
CanW,ELC,S23,2020,0.00955838238308727
CanW,ELC,S24,2020,0.009140460511265032
CanW,ELC,F1,2020,0.009860374264822041
CanW,ELC,F2,2020,0.009726169496947335
CanW,ELC,F3,2020,0.009666980233247933
CanW,ELC,F4,2020,0.00968597576342118
CanW,ELC,F5,2020,0.009833575074469468
CanW,ELC,F6,2020,0.010218914896842062
CanW,ELC,F7,2020,0.010793152468380736
CanW,ELC,F8,2020,0.011262672127836685
CanW,ELC,F9,2020,0.011424646070583449
CanW,ELC,F10,2020,0.011472283088095931
CanW,ELC,F11,2020,0.011462131930659376
CanW,ELC,F12,2020,0.011411416559498252
CanW,ELC,F13,2020,0.011359886131900617
CanW,ELC,F14,2020,0.011296810194119667
CanW,ELC,F15,2020,0.01127932352875451
CanW,ELC,F16,2020,0.0114231708857934
CanW,ELC,F17,2020,0.011702061643156134
CanW,ELC,F18,2020,0.011810686437331228
CanW,ELC,F19,2020,0.011761136394794208
CanW,ELC,F20,2020,0.011609569577621083
CanW,ELC,F21,2020,0.011360384596167575
CanW,ELC,F22,2020,0.01098733798037873
CanW,ELC,F23,2020,0.01053412618565662
CanW,ELC,F24,2020,0.010142238967777502
CanMW,ELC,W1,2020,0.010201463807038416
CanMW,ELC,W2,2020,0.010187021935909209
CanMW,ELC,W3,2020,0.0102248093337943
